File_Size,Index_of_Coincidence,Entropy,Nasty_Sig_Count,Super_Nasty_Sig_Count,Eval_Uses,Compression_Ratio,Longest_Word_Length,NonPrintableChars,ObfuscatedPHP,PasswordProtection,HiddenInAFile,DangerousPHP,DodgyPHP,SuspiciousEncoding,DodgyStrings,CloudflareBypass,Websites,Label
1133,0.03243834967,5.262525008,0,0,0,0.4986760812,89,0,0,0,0,0,0,0,0,0,0,0
1062,0.03254045592,5.249792866,0,0,0,0.5649717514,110,0,0,0,0,0,0,0,0,0,0,0
816,0.03406411644,5.206100519,0,0,0,0.5784313725,105,0,0,0,0,0,0,0,0,0,0,0
1066,0.04519902404,5.008020811,0,0,0,0.4437148218,43,0,0,0,0,0,0,0,0,0,0,0
8998,0.03932008849,5.061816062,0,0,0,0.3260724605,295,0,0,0,0,0,0,0,0,0,0,0
1107,0.03747809027,5.206255417,0,0,0,0.4254742547,46,0,0,0,0,0,0,0,0,0,0,0
8753,0.04198040954,5.006557984,0,0,0,0.3238889524,177,0,0,0,0,0,0,0,0,0,0,0
2471,0.05073262804,4.802193488,0,0,0,0.3188992311,40,0,0,0,0,0,0,0,0,0,0,0
6664,0.04253475366,4.941720333,0,0,0,0.2756602641,358,0,0,0,0,0,0,0,0,0,0,0
1459,0.04635811401,5.02352882,0,0,0,0.4489376285,37,0,0,0,0,0,0,0,0,0,0,0
4325,0.02912086326,5.48893809,0,0,0,0.4480924855,191,0,0,0,0,0,0,0,0,0,0,0
4047,0.04704521673,4.874329637,0,0,0,0.2661230541,44,0,0,0,0,0,0,0,0,0,0,0
35627,0.03368007732,5.341760046,3,0,0,0.2989305864,495,0,0,0,0,0,0,0,0,0,0,0
1363,0.04513883278,5.009431787,0,0,0,0.4086573734,40,0,0,0,0,0,0,0,0,0,0,0
11521,0.03665626597,5.147370079,0,0,0,0.3210658797,220,0,0,0,0,0,0,0,0,0,0,0
18552,0.04076471796,5.057840941,0,0,0,0.2478438982,508,0,0,0,0,0,0,0,0,0,0,0
5770,0.03894538219,5.07047125,0,0,0,0.312305026,199,0,0,0,0,0,0,0,0,0,0,0
2733,0.04105212631,5.054029243,0,0,0,0.3534577387,146,0,0,0,0,0,0,0,0,0,0,0
3613,0.03345109438,5.256654399,0,0,0,0.3894270689,137,0,0,0,0,0,0,0,0,0,0,0
358,0.03730654273,5.195290641,0,0,0,0.6620111732,45,0,0,0,0,0,0,0,0,0,0,0
1821,0.03673081449,5.122777985,0,0,0,0.4146073586,161,0,0,0,0,0,0,0,0,0,0,0
1172,0.04366327313,5.070239111,0,0,0,0.366894198,43,0,0,0,0,0,0,0,0,0,0,0
17366,0.04058245807,5.069308978,0,0,0,0.2830243004,513,0,0,0,0,0,0,0,0,0,0,0
323,0.03930542469,5.180334756,0,0,0,0.7213622291,44,0,0,0,0,0,0,0,0,0,0,0
4305,0.04724319867,4.928980447,0,0,0,0.3091753775,346,0,0,0,0,0,0,0,0,0,0,0
1141,0.04472531021,4.969460632,0,0,0,0.3978965819,40,0,0,0,0,0,0,0,0,0,0,0
10322,0.03816047784,5.136687276,0,0,0,0.2740747917,349,0,0,0,0,0,0,0,0,0,0,0
23690,0.04195946627,5.039297319,0,0,0,0.2571549177,528,0,0,0,0,0,0,0,0,0,0,0
1383,0.04803626421,4.945348958,0,0,0,0.4410701374,38,0,0,0,0,0,0,0,0,0,0,0
11628,0.03988933153,5.019580211,0,0,0,0.3032335741,226,0,0,0,0,0,0,0,0,0,0,0
19143,0.03969826532,5.064459958,0,0,0,0.1557749569,72,0,0,0,0,0,0,0,0,0,0,0
3274,0.03686238324,5.146565169,0,0,0,0.3973732437,201,0,0,0,0,0,0,0,0,0,0,0
2057,0.04791742725,4.893725662,0,0,0,0.3368983957,27,0,0,0,0,0,0,0,0,0,0,0
6331,0.06793617903,4.9665994,0,0,0,0.3245932712,78,0,0,0,0,0,0,0,0,0,0,0
265,0.0479130932,4.562296744,0,0,0,0.479245283,21,0,0,0,0,0,0,0,0,0,0,0
24420,0.05213014168,5.229291258,0,0,0,0.2233415233,66,0,0,0,0,3,0,0,0,0,0,0
7379,0.06566012999,4.74633957,0,0,0,0.257216425,37,0,0,0,0,0,0,0,0,0,0,0
779,0.05279987856,4.636696381,0,0,0,0.3658536585,21,0,0,0,0,0,0,0,0,0,0,0
1105,0.05194111089,4.949514164,0,0,0,0.414479638,44,0,0,0,0,0,0,0,0,0,0,0
1696,0.05907427506,5.176592584,0,0,0,0.4127358491,34,0,0,0,0,0,0,0,0,0,0,0
379,0.04111348439,5.025382842,0,0,0,0.7018469657,41,0,0,0,0,0,0,0,0,0,0,0
9868,0.08961492265,4.941597164,0,0,0,0.1682205107,45,0,0,0,0,0,0,0,0,0,0,0
1296,0.05294937795,4.897322285,0,0,0,0.388117284,37,0,0,0,0,0,0,0,0,0,0,0
28968,0.05782031657,5.140928465,0,0,0,0.2291839271,77,0,0,0,0,1,0,0,0,0,0,0
19870,0.05157618334,5.177140544,0,0,0,0.2373427277,57,0,0,0,0,0,0,0,0,0,0,0
9558,0.06578565851,5.171188669,0,0,0,0.3091650973,97,0,0,0,0,0,0,0,0,0,0,0
8068,0.05744345863,5.221698692,0,0,0,0.3009419931,62,0,0,0,0,0,0,0,0,0,0,0
124,0.05245213742,4.471376333,0,0,0,0.8951612903,13,0,0,0,0,0,0,0,0,0,0,0
652,0.05157238039,4.867428026,0,0,0,0.532208589,46,0,0,0,0,0,0,0,0,0,0,0
715,0.04962488492,4.852585307,0,0,0,0.4671328671,45,0,0,0,0,0,0,0,0,0,0,0
40925,0.05455095659,5.212908653,1,0,0,0.2162248015,429,0,0,0,0,6,0,0,0,0,0,0
397,0.05289672544,4.714234275,0,0,0,0.5717884131,40,0,0,0,0,0,0,0,0,0,0,0
572,0.03384443927,5.231841451,0,0,0,0.5944055944,54,0,0,0,0,0,0,0,0,0,0,0
284,0.04145722391,5.005375374,0,0,0,0.7112676056,12,0,0,0,0,0,0,0,0,0,0,0
2082,0.04429352806,5.314434885,0,0,0,0.4380403458,45,0,0,0,0,0,0,0,0,0,0,0
2593,0.05625990916,4.699376985,0,0,0,0.4037794061,414,0,0,0,0,0,0,0,0,0,0,0
441,0.0501752216,4.868609653,0,0,0,0.5510204082,49,0,0,0,0,0,0,0,0,0,0,0
2677,0.05162311067,5.11296738,0,0,0,0.3500186776,46,0,0,0,0,0,0,0,0,0,0,0
24651,0.05144359848,5.258775527,0,0,0,0.2374751531,57,0,0,0,0,8,0,0,0,0,0,0
15670,0.06284505767,5.102395052,0,0,0,0.2971920868,78,0,0,0,0,1,0,0,0,0,0,0
743,0.04145429217,5.026898827,0,0,0,0.4777927322,29,0,0,0,0,0,0,0,0,0,0,0
394,0.04618901848,5.00309901,0,0,0,0.6979695431,21,0,0,0,0,0,0,0,0,0,0,0
17210,0.0688711152,5.144087118,0,0,0,0.2174317257,46,0,0,0,0,11,0,0,0,0,0,0
6225,0.06719593025,5.10839767,0,0,0,0.3227309237,68,0,0,0,0,0,0,0,0,0,0,0
39875,0.05688727139,5.239054761,1,0,1,0.283184953,61,0,0,0,0,11,0,0,0,0,0,0
39195,0.05158642396,5.18359326,0,0,0,0.1907131012,74,0,0,0,0,3,0,0,0,0,0,0
2457,0.05711760191,4.933495899,0,0,0,0.3899063899,27,0,0,0,0,0,0,0,0,0,0,0
242,0.03840746202,5.123686822,0,0,0,0.7561983471,12,0,0,0,0,0,0,0,0,0,0,0
1538,0.04058452409,5.104627791,0,0,0,0.2990897269,61,0,0,0,0,2,0,0,0,0,0,0
506,0.04669510429,4.836474571,0,0,0,0.5494071146,23,0,0,0,0,0,0,0,0,0,0,0
3442,0.06638493567,5.043488726,0,0,0,0.2754212667,36,0,0,0,0,2,0,0,0,0,0,0
243,0.03737713839,5.117271389,0,0,0,0.7942386831,12,0,0,0,0,0,0,0,0,0,0,0
404,0.04405080707,4.828726236,0,0,0,0.5643564356,36,0,0,0,0,0,0,0,0,0,0,0
9109,0.05540758914,5.151843631,0,0,0,0.3013503129,52,0,0,0,0,0,0,0,0,0,0,0
3494,0.05041598448,5.079029961,0,0,0,0.2512879222,41,0,0,0,0,0,0,0,0,0,0,0
8486,0.05680912831,5.085954662,0,0,0,0.2513551732,70,0,0,0,0,0,0,0,0,0,0,0
9605,0.05320288852,5.109875196,0,0,0,0.3003643935,65,0,0,0,0,2,0,0,0,0,0,0
686,0.05297184567,4.887828732,0,0,0,0.5466472303,42,0,0,0,0,0,0,0,0,0,0,0
1036,0.04679648593,4.974940563,0,0,0,0.4073359073,24,0,0,0,0,0,0,0,0,0,0,0
1902,0.05775973794,5.183313346,0,0,0,0.4868559411,58,0,0,0,0,0,0,0,0,0,0,0
354,0.04327715626,5.007773842,0,0,0,0.7259887006,27,0,0,0,0,0,0,0,0,0,0,0
2338,0.06441728683,5.011654605,0,0,0,0.3344739093,40,0,0,0,0,0,0,0,0,0,0,0
589,0.06871441276,5.010068246,0,0,0,0.5093378608,52,0,0,0,0,0,0,0,0,0,0,0
47943,0.0568555663,5.182798305,0,0,0,0.2579730096,60,0,0,0,0,4,0,0,0,0,0,0
2087,0.06295604924,4.990712221,0,0,0,0.3416387159,37,0,0,0,0,0,0,0,0,0,0,0
686,0.0533123364,4.790026476,0,0,0,0.5437317784,43,0,0,0,0,0,0,0,0,0,0,0
7356,0.05573940112,5.032346407,0,0,0,0.3284393692,43,0,0,0,0,2,0,0,0,0,0,0
214,0.0475187574,4.740728789,0,0,0,0.6635514019,16,0,0,0,0,0,0,0,0,0,0,0
15477,0.05527786688,5.178731124,0,0,0,0.2454610067,74,0,0,0,0,0,0,0,0,0,0,0
17984,0.05437926695,5.200730381,0,0,0,0.2660698399,57,0,0,0,0,2,0,0,0,0,0,0
4838,0.05912533632,4.965906437,0,0,0,0.406779661,65,0,0,0,0,0,0,0,0,0,0,0
2637,0.04806037348,4.983845408,0,0,0,0.3249905195,50,0,0,0,0,0,0,0,0,0,0,0
434,0.0461574483,4.590353486,0,0,0,0.430875576,30,0,0,0,0,0,0,0,0,0,0,0
4013,0.062281881,5.048270305,0,0,0,0.326439073,49,0,0,0,0,0,0,0,0,0,0,0
403,0.04002320902,4.992332767,0,0,0,0.6575682382,54,0,0,0,0,0,0,0,0,0,0,0
13091,0.0574667928,5.132194157,0,0,0,0.2643037201,51,0,0,0,0,0,0,0,0,0,0,0
1752,0.0678653294,4.921168393,0,0,0,0.3076484018,45,0,0,0,0,0,0,0,0,0,0,0
42674,0.05666994387,5.237593924,0,0,0,0.2781084501,70,0,0,0,0,2,0,0,0,0,0,0
2296,0.04555919929,5.030055566,0,0,0,0.3449477352,57,0,0,0,0,1,0,0,0,0,0,0
3246,0.07319037678,4.975861152,0,0,0,0.331792976,59,0,0,0,0,1,0,0,0,0,0,0
1781,0.0583935297,4.89375567,0,0,0,0.3885457608,50,0,0,0,0,0,0,0,0,0,0,0
309,0.04139873072,4.932917066,0,0,0,0.7087378641,30,0,0,0,0,0,0,0,0,0,0,0
2676,0.08054901303,5.014599703,0,0,0,0.230941704,50,0,0,0,0,0,0,0,0,0,0,0
12358,0.05851675978,5.19272063,0,0,0,0.2738307169,65,0,0,0,0,0,0,0,0,0,0,0
4198,0.05341742888,5.093446825,0,0,0,0.2491662697,79,0,0,0,0,0,0,0,0,0,0,0
29681,0.05593336776,5.107085883,0,0,0,0.2015767663,48,0,0,0,0,6,0,0,0,0,0,0
1818,0.0668863254,5.017650538,0,0,0,0.3388338834,31,0,0,0,0,0,0,0,0,0,0,0
1340,0.05068496205,5.012881743,0,0,0,0.4514925373,35,0,0,0,0,0,0,0,0,0,0,0
840,0.07399114592,4.861396147,0,0,0,0.3857142857,35,0,0,0,0,0,0,0,0,0,0,0
1025,0.05701410061,5.090194567,0,0,0,0.4448780488,56,0,0,0,0,0,0,0,0,0,0,0
18092,0.06378881972,4.839589566,0,0,0,0.3767963741,16,0,0,0,0,0,0,0,0,0,0,0
889,0.05410979033,4.792420873,0,0,0,0.5174353206,31,0,0,0,0,0,0,0,0,0,0,0
6284,0.06109688648,4.925212365,0,0,0,0.4037237428,69,0,0,0,0,1,0,0,0,0,0,0
429,0.04643487354,5.0313146,0,0,0,0.6806526807,14,0,0,0,0,0,0,0,0,0,0,0
8909,0.0513414511,5.269049273,0,0,0,0.2826355371,137,0,0,0,0,0,0,0,0,0,0,0
1447,0.04915879757,5.059799434,0,0,0,0.3752591569,20,0,0,0,0,0,0,0,0,0,0,0
290,0.04264407589,5.022215238,0,0,0,0.7517241379,14,0,0,0,0,0,0,0,0,0,0,0
2279,0.0543701491,5.340801895,0,0,0,0.4286967968,44,0,0,0,0,2,0,0,0,0,0,0
7617,0.08909864655,5.268498922,0,0,0,0.3303137718,68,0,0,0,0,0,0,0,0,0,0,0
27587,0.05664378891,5.206793275,0,0,0,0.3060499511,74,0,2,0,0,8,0,0,0,0,0,0
718,0.04858140737,4.825516501,0,0,0,0.4498607242,24,0,0,0,0,0,0,0,0,0,0,0
4278,0.0604600556,5.135257574,0,0,0,0.2928938756,44,0,0,0,0,0,0,0,0,0,0,0
116,0.07730207271,4.615871572,0,0,0,1.00862069,55,0,0,0,0,0,0,0,0,0,0,0
562,0.06048553359,4.529596943,0,0,0,0.6138790036,21,0,0,0,0,0,0,0,0,0,0,0
1468,0.0757398461,5.12988181,0,0,0,0.3705722071,34,0,0,0,0,0,0,0,0,0,0,0
9327,0.05623165617,5.04495504,0,0,0,0.3006325721,71,0,0,0,0,2,0,0,0,0,0,0
3893,0.05506747954,4.927480037,0,0,0,0.314153609,40,0,0,0,0,0,0,0,0,0,0,0
184,0.03670705631,4.934088108,0,0,0,0.7065217391,20,0,0,0,0,0,0,0,0,0,0,0
395,0.04362912035,4.943676892,0,0,0,0.6632911392,21,0,0,0,0,0,0,0,0,0,0,0
18279,0.06493040023,5.09737874,0,0,0,0.2416434159,44,0,0,0,0,2,0,0,0,0,0,0
93296,0.05734914961,5.229951195,0,0,0,0.2440726291,83,0,0,0,0,2,0,0,0,0,0,0
1050,0.05300285987,4.926738726,0,0,0,0.3876190476,44,0,0,0,0,0,0,0,0,0,0,0
4595,0.06856556525,5.096192126,0,0,0,0.3486398259,49,0,0,0,0,0,0,0,0,0,0,0
55,0.04107744108,4.363521032,0,0,0,0.9636363636,13,0,0,0,0,0,0,0,0,0,0,0
96445,0.05300628737,5.207254561,2,0,0,0.1770024366,95,0,0,0,0,4,0,0,0,0,0,0
7851,0.07333617284,4.981746424,0,0,0,0.2254489874,31,0,0,0,0,0,0,0,0,0,0,0
3649,0.06116837466,4.855274029,0,0,0,0.362016991,34,0,0,0,0,0,0,0,0,0,0,0
2026,0.05548121336,5.010169727,0,0,0,0.4086870681,37,0,0,0,0,0,0,0,0,0,0,0
7398,0.05365776142,5.022365728,0,0,0,0.2948094079,47,0,0,0,0,0,0,0,0,0,0,0
321,0.0429711838,4.989699099,0,0,0,0.7258566978,23,0,0,0,0,0,0,0,0,0,0,0
4153,0.06598846529,5.064957937,0,0,0,0.3007464484,41,0,0,0,0,1,0,0,0,0,0,0
11645,0.05512375955,5.047162825,0,0,0,0.2636324603,52,0,0,0,0,1,0,0,0,0,0,0
9835,0.05030100585,5.089140301,0,0,0,0.2294865277,53,0,0,0,0,2,0,0,0,0,0,0
20683,0.05128188764,5.090517508,0,0,0,0.1935889378,55,0,0,0,0,0,0,0,0,0,0,0
1059,0.05502391063,4.794078666,0,0,0,0.4636449481,42,0,0,0,0,0,0,0,0,0,0,0
2340,0.04436295736,4.964756149,0,0,0,0.2876068376,35,0,0,0,0,0,0,0,0,0,0,0
311,0.04453894824,4.95562156,0,0,0,0.7073954984,15,0,0,0,0,0,0,0,0,0,0,0
1804,0.05554120811,4.924108028,0,0,0,0.3398004435,72,0,0,0,0,0,0,0,0,0,0,0
5687,0.05602023139,5.041014994,0,0,0,0.3339194654,54,0,0,0,0,1,0,0,0,0,0,0
408,0.04465963289,4.791082621,0,0,0,0.5024509804,32,0,0,0,0,0,0,0,0,0,0,0
1926,0.05667354452,4.943192764,0,0,0,0.3613707165,43,0,0,0,0,0,0,0,0,0,0,0
1061,0.0574235769,4.741947344,0,0,0,0.4344957587,39,0,0,0,0,0,0,0,0,0,0,0
2435,0.04383013402,5.025054274,0,0,0,0.301026694,29,0,0,0,0,0,0,0,0,0,0,0
425,0.04556048835,4.920626479,0,0,0,0.6564705882,25,0,0,0,0,0,0,0,0,0,0,0
1949,0.05482830662,4.979369493,0,0,0,0.3468445357,41,0,0,0,0,0,0,0,0,0,0,0
7096,0.06483252334,5.082259926,0,0,0,0.2869222097,72,0,0,0,0,0,0,0,0,0,0,0
26784,0.05353351593,5.134382642,0,0,0,0.2659050179,70,0,0,0,0,5,0,0,0,0,0,0
719,0.04270865214,4.941195213,0,0,0,0.4367176634,29,0,0,0,0,0,0,0,0,0,0,0
6383,0.05084727123,5.006380172,0,0,0,0.2600657998,62,0,0,0,0,0,0,0,0,0,0,0
12085,0.05750299551,5.213341603,0,0,0,0.2855606123,56,0,0,0,0,0,0,0,0,0,0,0
1398,0.0437499936,4.92712272,0,0,0,0.3898426323,39,0,0,0,0,0,0,0,0,0,0,0
278,0.04251616757,5.023363863,0,0,0,0.7697841727,12,0,0,0,0,0,0,0,0,0,0,0
4390,0.08221091142,5.08033193,0,0,0,0.2630979499,37,0,0,0,0,1,0,0,0,0,0,0
7350,0.05676814745,5.110143925,0,0,0,0.3325170068,49,0,0,0,0,6,0,0,0,0,0,0
175,0.04551724138,4.686299577,0,0,0,0.7885714286,19,0,0,0,0,0,0,0,0,0,0,0
28205,0.05496380852,5.456551426,0,0,0,0.2312355965,2860,0,0,0,0,0,0,0,0,0,0,0
99789,0.06208687174,4.966790058,0,0,0,0.2072773552,61,0,0,0,0,0,0,0,0,0,0,0
56312,0.06271079932,4.908160849,0,0,0,0.2114291803,66,0,0,0,0,3,0,0,0,0,0,0
39717,0.05775046945,4.93223117,0,0,0,0.2357177027,56,0,0,0,0,2,0,0,0,0,0,0
10036,0.05991709368,4.926721445,0,0,0,0.278397768,56,0,0,0,0,2,0,0,0,0,0,0
22797,0.06250621969,4.986804931,0,0,0,0.2469184542,72,0,0,0,0,5,0,0,0,0,0,0
452,0.04456174087,4.976274267,0,0,0,0.6327433628,20,0,0,0,0,0,0,0,0,0,0,0
22027,0.06689762069,5.032407161,0,0,0,0.2141008762,94,0,0,0,0,0,0,0,0,0,0,0
26124,0.06008062409,4.963033471,0,0,0,0.2127545552,53,0,0,0,0,0,0,0,0,0,0,0
15693,0.06591868294,5.009732403,0,0,0,0.2392786593,53,0,0,0,0,1,0,0,0,0,0,0
49999,0.05960780442,5.000851763,0,0,0,0.2648852977,63,0,0,0,0,6,0,0,0,0,0,0
11474,0.06002678402,4.83992395,0,0,0,0.285427924,58,0,0,0,0,0,0,0,0,0,0,0
320,0.04192789969,5.104732152,0,0,0,0.721875,22,0,0,0,0,0,0,0,0,0,0,0
6766,0.06017824438,5.099075744,0,0,0,0.3010641443,59,0,0,0,0,1,0,0,0,0,0,0
29569,0.05902288546,5.019993134,0,0,0,0.2159356082,65,0,0,0,0,0,0,0,0,0,0,0
26496,0.05305395558,5.127330305,0,0,0,0.1795742754,79,0,0,0,0,0,0,0,0,0,0,0
341,0.04643781266,4.934618933,0,0,0,0.6920821114,15,0,0,0,0,0,0,0,0,0,0,0
3821,0.06610930775,5.16748428,0,0,0,0.3747710024,56,0,0,0,0,1,0,0,0,0,0,0
17623,0.06059308373,5.060513352,0,0,0,0.2612495035,65,0,0,0,0,2,0,0,0,0,0,0
18275,0.05784146389,5.131227168,0,0,0,0.1847879617,65,0,0,0,0,1,0,0,0,0,0,0
265,0.04056603774,5.082319684,0,0,0,0.7433962264,12,0,0,0,0,0,0,0,0,0,0,0
714,0.05013730597,5.064843154,0,0,0,0.5238095238,52,0,0,0,0,0,0,0,0,0,0,0
273,0.0405085111,5.043945092,0,0,0,0.7545787546,14,0,0,0,0,0,0,0,0,0,0,0
873,0.111941318,4.992550826,0,0,0,0.3573883162,31,0,0,0,0,0,0,0,0,0,0,0
15563,0.06083030874,5.040218316,0,0,0,0.2213583499,50,0,0,0,0,0,0,0,0,0,0,0
6179,0.06583546616,5.159332081,0,0,0,0.2608836381,76,0,0,0,0,1,0,0,0,0,0,0
2445,0.06870395844,4.909784219,0,0,0,0.4372188139,37,0,0,0,0,0,0,0,0,0,0,0
329,0.04411001557,4.994221475,0,0,0,0.7234042553,14,0,0,0,0,0,0,0,0,0,0,0
12502,0.06418039748,5.082935092,0,0,0,0.2871540554,52,0,0,0,0,0,0,0,0,0,0,0
23330,0.05506977779,5.123571682,0,0,0,0.1366909559,75,0,0,0,0,0,0,0,0,0,0,0
289,0.0419550173,5.070232001,0,0,0,0.7577854671,14,0,0,0,0,0,0,0,0,0,0,0
2142,0.09201438632,5.084357587,0,0,0,0.2852474323,40,0,0,0,0,0,0,0,0,0,0,0
1777,0.07949360447,5.109221859,0,0,0,0.3832301632,60,0,0,0,0,0,0,0,0,0,0,0
21115,0.06181554454,5.047966512,0,0,0,0.2573052332,57,0,0,0,0,0,0,0,0,0,0,0
18581,0.05820236988,5.202157828,0,0,0,0.2197944136,73,0,0,0,0,0,0,0,0,0,0,0
167590,0.05648755651,5.02104076,2,0,0,0.1522763888,99,0,0,0,0,6,0,0,0,0,0,0
14763,0.05871730117,4.975202608,0,0,0,0.2178419021,63,0,0,0,0,0,0,0,0,0,0,0
12078,0.05803024455,4.948158916,0,0,0,0.1927471436,53,0,0,0,0,0,0,0,0,0,0,0
300,0.03930880713,5.16883712,0,0,0,0.75,21,0,0,0,0,0,0,0,0,0,0,0
4322,0.09918147771,4.939311202,0,0,0,0.2140212864,48,0,0,0,0,1,0,0,0,0,0,0
9389,0.05101692082,5.047321769,0,0,0,0.308978592,76,0,0,0,0,0,0,0,0,0,0,0
14322,0.065674207,5.107171143,1,0,0,0.2174277336,59,0,0,0,0,1,0,0,0,0,0,0
550,0.04843185958,4.657722486,0,0,0,0.4054545455,22,0,0,0,0,0,0,0,0,0,0,0
321,0.05749610592,4.265607039,0,0,0,0.4174454829,22,0,0,0,0,0,0,0,0,0,0,0
2938,0.05703504013,4.943493555,0,0,0,0.3978897209,48,0,0,0,0,0,0,0,0,0,0,0
79452,0.05977339757,5.03080095,0,0,0,0.1895987514,79,0,0,0,0,7,0,0,0,0,0,0
6105,0.05888148962,4.955311805,0,0,0,0.257985258,44,0,0,0,0,0,0,0,0,0,0,0
1764,0.04803834939,4.682992378,0,0,0,0.2930839002,38,0,0,0,0,0,0,0,0,0,0,0
282,0.04126599531,5.112809625,0,0,0,0.7517730496,14,0,0,0,0,0,0,0,0,0,0,0
11804,0.06614705156,5.080158357,0,0,0,0.30820061,65,0,0,0,0,0,0,0,0,0,0,0
21599,0.06680540736,5.008547423,0,0,0,0.2640400019,69,0,0,0,0,6,0,0,0,0,0,0
179,0.04845897935,4.693740158,0,0,0,0.8268156425,23,0,0,0,0,0,0,0,0,0,0,0
31401,0.05844536169,5.011797645,0,0,0,0.2051845483,112,0,0,0,0,6,0,0,0,0,0,0
1940,0.06297964197,4.761828988,0,0,0,0.3824742268,40,0,0,0,0,0,0,0,0,0,0,0
572,0.04632407872,4.742050221,0,0,0,0.4248251748,23,0,0,0,0,0,0,0,0,0,0,0
35859,0.05674869715,5.032729551,0,0,0,0.2566719652,62,0,0,0,0,1,0,0,0,0,0,0
273,0.04212454212,5.027939489,0,0,0,0.7545787546,15,0,0,0,0,0,0,0,0,0,0,0
3920,0.06112515688,5.280988145,0,0,0,0.3076530612,73,0,0,0,0,0,0,0,0,0,0,0
6175,0.05751631827,5.064431379,0,0,0,0.3504453441,92,0,0,0,0,0,0,0,0,0,0,0
42672,0.05858047785,5.102756111,1,0,0,0.2782620922,76,0,0,0,0,5,0,0,0,0,0,0
270,0.04031391987,5.107747965,0,0,0,0.7592592593,14,0,0,0,0,0,0,0,0,0,0,0
2227,0.05039273379,5.031318245,0,0,0,0.3776380781,56,0,0,0,0,0,0,0,0,0,0,0
83909,0.05874998862,5.132842684,0,0,0,0.1775018174,79,0,0,0,0,1,0,0,0,0,0,0
14761,0.05527121476,5.02070508,0,0,0,0.2566899262,55,0,0,0,0,1,0,0,0,0,0,0
1580,0.07691697197,4.979349423,0,0,0,0.3987341772,49,0,0,0,0,0,0,0,0,0,0,0
11813,0.06182747235,4.855402481,0,0,0,0.3140607805,63,0,0,0,0,0,0,0,0,0,0,0
923,0.04885276955,4.734085457,0,0,0,0.4052004334,52,0,0,0,0,0,0,0,0,0,0,0
322,0.04134981908,5.022959068,0,0,0,0.7173913043,28,0,0,0,0,0,0,0,0,0,0,0
15807,0.07693266624,5.061052472,0,0,0,0.2401467704,55,0,0,0,0,5,0,0,0,0,0,0
556,0.0565234299,4.781098971,0,0,0,0.4964028777,54,0,0,0,0,0,0,0,0,0,0,0
68033,0.05598138736,5.160114408,0,0,0,0.2745873326,125,0,0,0,0,12,0,0,0,0,0,0
2423,0.07847073855,5.175078487,0,0,0,0.3999174577,29,0,0,0,0,0,0,0,0,0,0,0
90032,0.05043180423,5.283660343,0,0,0,0.1999955571,188,0,0,0,0,2,0,0,0,0,0,0
2183,0.05437693904,4.583164407,0,0,0,0.2565277142,34,0,0,0,0,0,0,0,0,0,0,0
3638,0.04957795113,4.599048981,0,0,0,0.1687740517,55,0,0,0,0,0,0,0,0,0,0,0
12004,0.0526596386,5.081341795,0,0,0,0.2619126958,51,0,0,0,0,2,0,0,0,0,0,0
1056,0.04188388626,5.020108399,0,0,0,0.3494318182,32,0,0,0,0,0,0,0,0,0,0,0
691,0.04880555381,4.907459925,0,0,0,0.5455861071,32,0,0,0,0,0,0,0,0,0,0,0
363,0.03993729358,5.006996451,0,0,0,0.6859504132,21,0,0,0,0,0,0,0,0,0,0,0
13587,0.0747286048,5.004421426,0,0,0,0.2254360786,60,0,0,0,0,2,0,0,0,0,0,0
3343,0.0701804981,5.025133819,0,0,0,0.3389171403,32,0,0,0,0,0,0,0,0,0,0,0
48896,0.05684237988,5.202852403,0,0,0,0.234661322,62,0,0,0,0,0,0,0,0,0,0,0
1038,0.05198596069,4.996102568,0,0,0,0.4605009634,33,0,0,0,0,0,0,0,0,0,0,0
398,0.04956773793,4.73248888,0,0,0,0.5301507538,23,0,0,0,0,0,0,0,0,0,0,0
550,0.04917370426,4.886122345,0,0,0,0.5127272727,28,0,0,0,0,0,0,0,0,0,0,0
711,0.05752659416,4.951072208,0,0,0,0.5344585091,37,0,0,0,0,0,0,0,0,0,0,0
25584,0.05634500875,5.133513656,0,0,0,0.2345997498,66,0,0,0,0,3,0,0,0,0,0,0
2497,0.07114723566,4.883419783,0,0,0,0.3584301161,39,0,0,0,0,0,0,0,0,0,0,0
2547,0.05396056109,5.139576032,0,0,0,0.399685905,39,0,0,0,0,3,0,0,0,0,0,0
138,0.04961387919,4.773593426,0,0,0,0.6956521739,16,0,0,0,0,0,0,0,0,0,0,0
253,0.04049814919,5.09266425,0,0,0,0.7826086957,12,0,0,0,0,0,0,0,0,0,0,0
4290,0.05223206109,5.029530885,0,0,0,0.3333333333,47,0,0,0,0,0,0,0,0,0,0,0
133,0.04955570745,4.397045897,0,0,0,0.6015037594,16,0,0,0,0,0,0,0,0,0,0,0
4492,0.05914678868,5.099086743,0,0,0,0.3466162066,41,0,0,0,0,2,0,0,0,0,0,0
1116,0.04816689972,4.81184473,0,0,0,0.3485663082,25,0,0,0,0,0,0,0,0,0,0,0
33441,0.0517098635,5.096614673,0,0,0,0.2106695374,59,0,0,0,0,2,0,0,0,0,0,0
7214,0.06193654059,4.85861799,0,0,0,0.32478514,39,0,0,0,0,0,0,0,0,0,0,0
225,0.0503968254,4.709505232,0,0,0,0.6222222222,21,0,0,0,0,0,0,0,0,0,0,0
